date,item_id,starting_stock,wastage_units,reorder_threshold,supplier_lead_days
2026-07-14,ITEM_08,75,0,18,2
2026-07-15,ITEM_01,212,4,51,1
2026-07-15,ITEM_02,100,3,24,2
2026-07-15,ITEM_03,87,3,21,2
2026-07-15,ITEM_04,125,2,30,1
2026-07-15,ITEM_05,150,3,36,1
2026-07-15,ITEM_06,37,3,9,2
2026-07-15,ITEM_07,62,2,15,2
2026-07-15,ITEM_08,75,4,18,2
2026-07-16,ITEM_01,212,5,51,1
2026-07-16,ITEM_02,100,1,24,2
2026-07-16,ITEM_03,87,1,21,2
2026-07-16,ITEM_04,125,3,30,1
2026-07-16,ITEM_05,150,0,36,1
2026-07-16,ITEM_06,37,2,9,2
2026-07-16,ITEM_07,62,3,15,2
2026-07-16,ITEM_08,75,2,18,2
2026-07-17,ITEM_01,212,3,51,1
2026-07-17,ITEM_02,100,1,24,2
2026-07-17,ITEM_03,87,2,21,2
2026-07-17,ITEM_04,125,1,30,1
2026-07-17,ITEM_05,150,0,36,1
2026-07-17,ITEM_06,37,3,9,2
2026-07-17,ITEM_07,62,2,15,2
2026-07-17,ITEM_08,75,2,18,2
2026-07-18,ITEM_01,212,4,51,1
2026-07-18,ITEM_02,100,2,24,2
2026-07-18,ITEM_03,87,2,21,2
2026-07-18,ITEM_04,125,1,30,1
2026-07-18,ITEM_05,150,2,36,1
2026-07-18,ITEM_06,37,3,9,2
2026-07-18,ITEM_07,62,3,15,2
2026-07-18,ITEM_08,75,0,18,2
2026-07-19,ITEM_01,212,3,51,1
2026-07-19,ITEM_02,100,4,24,2
2026-07-19,ITEM_03,87,1,21,2
2026-07-19,ITEM_04,125,2,30,1
2026-07-19,ITEM_05,150,3,36,1
2026-07-19,ITEM_06,37,0,9,2
2026-07-19,ITEM_07,62,1,15,2
2026-07-19,ITEM_08,75,4,18,2
2026-07-20,ITEM_01,212,0,51,1
2026-07-20,ITEM_02,100,3,24,2
2026-07-20,ITEM_03,87,2,21,2
2026-07-20,ITEM_04,125,5,30,1
2026-07-20,ITEM_05,150,1,36,1
2026-07-20,ITEM_06,37,3,9,2
2026-07-20,ITEM_07,62,0,15,2
2026-07-20,ITEM_08,75,1,18,2
2026-07-21,ITEM_01,212,1,51,1
2026-07-21,ITEM_02,100,4,24,2
2026-07-21,ITEM_03,87,2,21,2
2026-07-21,ITEM_04,125,3,30,1
2026-07-21,ITEM_05,150,2,36,1
2026-07-21,ITEM_06,37,3,9,2
2026-07-21,ITEM_07,62,1,15,2
2026-07-21,ITEM_08,75,1,18,2
2026-07-22,ITEM_01,212,1,51,1
2026-07-22,ITEM_02,100,2,24,2
2026-07-22,ITEM_03,87,2,21,2
2026-07-22,ITEM_04,125,0,30,1
2026-07-22,ITEM_05,150,3,36,1
2026-07-22,ITEM_06,37,3,9,2
2026-07-22,ITEM_07,62,1,15,2
2026-07-22,ITEM_08,75,0,18,2
2026-07-23,ITEM_01,212,2,51,1
2026-07-23,ITEM_02,100,2,24,2
2026-07-23,ITEM_03,87,4,21,2
2026-07-23,ITEM_04,125,2,30,1
2026-07-23,ITEM_05,150,3,36,1
2026-07-23,ITEM_06,37,4,9,2
2026-07-23,ITEM_07,62,2,15,2
2026-07-23,ITEM_08,75,2,18,2
2026-07-24,ITEM_01,212,1,51,1
2026-07-24,ITEM_02,100,0,24,2
2026-07-24,ITEM_03,87,4,21,2
2026-07-24,ITEM_04,125,1,30,1
2026-07-24,ITEM_05,150,0,36,1
2026-07-24,ITEM_06,37,1,9,2
2026-07-24,ITEM_07,62,2,15,2
2026-07-24,ITEM_08,75,3,18,2
2026-07-25,ITEM_01,212,29,51,1
2026-07-25,ITEM_02,100,1,24,2
2026-07-25,ITEM_03,87,0,21,2
2026-07-25,ITEM_04,125,2,30,1
2026-07-25,ITEM_05,150,2,36,1
2026-07-25,ITEM_06,37,0,9,2
2026-07-25,ITEM_07,62,2,15,2
2026-07-25,ITEM_08,75,0,18,2
2026-07-26,ITEM_01,212,2,51,1
2026-07-26,ITEM_02,100,2,24,2
2026-07-26,ITEM_03,87,2,21,2
2026-07-26,ITEM_04,125,1,30,1
2026-07-26,ITEM_05,150,6,36,1
2026-07-26,ITEM_06,37,2,9,2
2026-07-26,ITEM_07,62,1,15,2
2026-07-26,ITEM_08,75,2,18,2
2026-07-27,ITEM_01,212,3,51,1
2026-07-27,ITEM_02,100,1,24,2
2026-07-27,ITEM_03,87,1,21,2
2026-07-27,ITEM_04,125,2,30,1
2026-07-27,ITEM_05,150,4,36,1
2026-07-27,ITEM_06,37,2,9,2
2026-07-27,ITEM_07,62,5,15,2
2026-07-27,ITEM_08,75,1,18,2
2026-07-28,ITEM_01,212,4,51,1
2026-07-28,ITEM_02,100,2,24,2
2026-07-28,ITEM_03,87,1,21,2
2026-07-28,ITEM_04,125,5,30,1
2026-07-28,ITEM_05,150,1,36,1
2026-07-28,ITEM_06,37,1,9,2
2026-07-28,ITEM_07,62,1,15,2
2026-07-28,ITEM_08,75,2,18,2
2026-07-29,ITEM_01,212,3,51,1
2026-07-29,ITEM_02,100,4,24,2
2026-07-29,ITEM_03,87,4,21,2
2026-07-29,ITEM_04,125,3,30,1
2026-07-29,ITEM_05,150,5,36,1
2026-07-29,ITEM_06,37,1,9,2
2026-07-29,ITEM_07,62,3,15,2
2026-07-29,ITEM_08,75,2,18,2
2026-07-30,ITEM_01,212,0,51,1
2026-07-30,ITEM_02,100,4,24,2
2026-07-30,ITEM_03,87,2,21,2
2026-07-30,ITEM_04,125,3,30,1
2026-07-30,ITEM_05,150,1,36,1
2026-07-30,ITEM_06,37,3,9,2
2026-07-30,ITEM_07,62,4,15,2
2026-07-30,ITEM_08,75,3,18,2
2026-07-31,ITEM_01,212,0,51,1
2026-07-31,ITEM_02,100,1,24,2
2026-07-31,ITEM_03,87,1,21,2
2026-07-31,ITEM_04,125,2,30,1
2026-07-31,ITEM_05,150,2,36,1
2026-07-31,ITEM_06,37,1,9,2
2026-07-31,ITEM_07,62,1,15,2
2026-07-31,ITEM_08,75,2,18,2
2026-08-01,ITEM_01,212,3,51,1
2026-08-01,ITEM_02,100,0,24,2
2026-08-01,ITEM_03,87,1,21,2
2026-08-01,ITEM_04,125,0,30,1
2026-08-01,ITEM_05,150,3,36,1
2026-08-01,ITEM_06,37,2,9,2
2026-08-01,ITEM_07,62,34,15,2
2026-08-01,ITEM_08,75,2,18,2
2026-08-02,ITEM_01,212,1,51,1
2026-08-02,ITEM_02,100,2,24,2
2026-08-02,ITEM_03,87,1,21,2
2026-08-02,ITEM_04,125,0,30,1
2026-08-02,ITEM_05,150,3,36,1
2026-08-02,ITEM_06,37,5,9,2
2026-08-02,ITEM_07,62,2,15,2
2026-08-02,ITEM_08,75,1,18,2
2026-08-03,ITEM_01,212,2,51,1
2026-08-03,ITEM_02,100,2,24,2
2026-08-03,ITEM_03,87,4,21,2
2026-08-03,ITEM_04,125,1,30,1
2026-08-03,ITEM_05,150,3,36,1
2026-08-03,ITEM_06,37,2,9,2
2026-08-03,ITEM_07,62,2,15,2
2026-08-03,ITEM_08,75,2,18,2
2026-08-04,ITEM_01,212,3,51,1
2026-08-04,ITEM_02,100,2,24,2
2026-08-04,ITEM_03,87,3,21,2
2026-08-04,ITEM_04,125,0,30,1
2026-08-04,ITEM_05,150,1,36,1
2026-08-04,ITEM_06,37,0,9,2
2026-08-04,ITEM_07,62,0,15,2
2026-08-04,ITEM_08,75,30,18,2
2026-08-05,ITEM_01,212,2,51,1
2026-08-05,ITEM_02,100,1,24,2
2026-08-05,ITEM_03,87,1,21,2
2026-08-05,ITEM_04,125,1,30,1
2026-08-05,ITEM_05,150,0,36,1
2026-08-05,ITEM_06,37,2,9,2
2026-08-05,ITEM_07,62,2,15,2
2026-08-05,ITEM_08,75,7,18,2
2026-08-06,ITEM_01,212,2,51,1
2026-08-06,ITEM_02,100,1,24,2
2026-08-06,ITEM_03,87,24,21,2
2026-08-06,ITEM_04,125,4,30,1
2026-08-06,ITEM_05,150,4,36,1
2026-08-06,ITEM_06,37,3,9,2
2026-08-06,ITEM_07,62,25,15,2
2026-08-06,ITEM_08,75,2,18,2
2026-08-07,ITEM_01,212,3,51,1
2026-08-07,ITEM_02,100,4,24,2
2026-08-07,ITEM_03,87,3,21,2
2026-08-07,ITEM_04,125,0,30,1
2026-08-07,ITEM_05,150,2,36,1
2026-08-07,ITEM_06,37,30,9,2
2026-08-07,ITEM_07,62,4,15,2
2026-08-07,ITEM_08,75,4,18,2
2026-08-08,ITEM_01,212,1,51,1
2026-08-08,ITEM_02,100,0,24,2
2026-08-08,ITEM_03,87,2,21,2
2026-08-08,ITEM_04,125,1,30,1
2026-08-08,ITEM_05,150,1,36,1
2026-08-08,ITEM_06,37,1,9,2
2026-08-08,ITEM_07,62,3,15,2
2026-08-08,ITEM_08,75,1,18,2
2026-08-09,ITEM_01,212,2,51,1
2026-08-09,ITEM_02,100,2,24,2
2026-08-09,ITEM_03,87,5,21,2
2026-08-09,ITEM_04,125,3,30,1
2026-08-09,ITEM_05,150,1,36,1
2026-08-09,ITEM_06,37,0,9,2
2026-08-09,ITEM_07,62,5,15,2
2026-08-09,ITEM_08,75,1,18,2
2026-08-10,ITEM_01,212,2,51,1
2026-08-10,ITEM_02,100,2,24,2
2026-08-10,ITEM_03,87,2,21,2
2026-08-10,ITEM_04,125,3,30,1
2026-08-10,ITEM_05,150,1,36,1
2026-08-10,ITEM_06,37,2,9,2
2026-08-10,ITEM_07,62,3,15,2
2026-08-10,ITEM_08,75,5,18,2
2026-08-11,ITEM_01,212,3,51,1
2026-08-11,ITEM_02,100,0,24,2
2026-08-11,ITEM_03,87,4,21,2
2026-08-11,ITEM_04,125,4,30,1
2026-08-11,ITEM_05,150,1,36,1
2026-08-11,ITEM_06,37,30,9,2
2026-08-11,ITEM_07,62,2,15,2
2026-08-11,ITEM_08,75,4,18,2
2026-08-12,ITEM_01,212,0,51,1
2026-08-12,ITEM_02,100,0,24,2
2026-08-12,ITEM_03,87,1,21,2
2026-08-12,ITEM_04,125,2,30,1
2026-08-12,ITEM_05,150,2,36,1
2026-08-12,ITEM_06,37,3,9,2
2026-08-12,ITEM_07,62,0,15,2
2026-08-12,ITEM_08,75,0,18,2
2026-08-13,ITEM_01,212,1,51,1
2026-08-13,ITEM_02,100,0,24,2
2026-08-13,ITEM_03,87,1,21,2
2026-08-13,ITEM_04,125,2,30,1
2026-08-13,ITEM_05,150,1,36,1
2026-08-13,ITEM_06,37,3,9,2
2026-08-13,ITEM_07,62,1,15,2
2026-08-13,ITEM_08,75,4,18,2
2026-08-14,ITEM_01,212,3,51,1
2026-08-14,ITEM_02,100,2,24,2
2026-08-14,ITEM_03,87,5,21,2
2026-08-14,ITEM_04,125,2,30,1
2026-08-14,ITEM_05,150,2,36,1
2026-08-14,ITEM_06,37,2,9,2
2026-08-14,ITEM_07,62,4,15,2
2026-08-14,ITEM_08,75,3,18,2
2026-08-15,ITEM_01,212,2,51,1
2026-08-15,ITEM_02,100,1,24,2
2026-08-15,ITEM_03,87,2,21,2
2026-08-15,ITEM_04,125,0,30,1
2026-08-15,ITEM_05,150,3,36,1
2026-08-15,ITEM_06,37,3,9,2
2026-08-15,ITEM_07,62,3,15,2
2026-08-15,ITEM_08,75,29,18,2
2026-08-16,ITEM_01,212,2,51,1
2026-08-16,ITEM_02,100,2,24,2
2026-08-16,ITEM_03,87,1,21,2
2026-08-16,ITEM_04,125,2,30,1
2026-08-16,ITEM_05,150,3,36,1
2026-08-16,ITEM_06,37,2,9,2
2026-08-16,ITEM_07,62,1,15,2
2026-08-16,ITEM_08,75,2,18,2
2026-08-17,ITEM_01,212,2,51,1
2026-08-17,ITEM_02,100,2,24,2
2026-08-17,ITEM_03,87,2,21,2
2026-08-17,ITEM_04,125,1,30,1
2026-08-17,ITEM_05,150,2,36,1
2026-08-17,ITEM_06,37,1,9,2
2026-08-17,ITEM_07,62,3,15,2
2026-08-17,ITEM_08,75,1,18,2
2026-08-18,ITEM_01,212,2,51,1
2026-08-18,ITEM_02,100,5,24,2
2026-08-18,ITEM_03,87,0,21,2
2026-08-18,ITEM_04,125,3,30,1
2026-08-18,ITEM_05,150,2,36,1
2026-08-18,ITEM_06,37,1,9,2
2026-08-18,ITEM_07,62,2,15,2
2026-08-18,ITEM_08,75,2,18,2
2026-08-19,ITEM_01,212,1,51,1
2026-08-19,ITEM_02,100,3,24,2
2026-08-19,ITEM_03,87,1,21,2
2026-08-19,ITEM_04,125,3,30,1
2026-08-19,ITEM_05,150,3,36,1
2026-08-19,ITEM_06,37,2,9,2
2026-08-19,ITEM_07,62,2,15,2
2026-08-19,ITEM_08,75,2,18,2
2026-08-20,ITEM_01,212,4,51,1
2026-08-20,ITEM_02,100,2,24,2
2026-08-20,ITEM_03,87,2,21,2
2026-08-20,ITEM_04,125,2,30,1
2026-08-20,ITEM_05,150,0,36,1
2026-08-20,ITEM_06,37,1,9,2
2026-08-20,ITEM_07,62,4,15,2
2026-08-20,ITEM_08,75,2,18,2
2026-08-21,ITEM_01,212,2,51,1
2026-08-21,ITEM_02,100,2,24,2
2026-08-21,ITEM_03,87,4,21,2
2026-08-21,ITEM_04,125,4,30,1
2026-08-21,ITEM_05,150,1,36,1
2026-08-21,ITEM_06,37,1,9,2
2026-08-21,ITEM_07,62,2,15,2
2026-08-21,ITEM_08,75,3,18,2
2026-08-22,ITEM_01,212,2,51,1
2026-08-22,ITEM_02,100,3,24,2
2026-08-22,ITEM_03,87,2,21,2
2026-08-22,ITEM_04,125,2,30,1
2026-08-22,ITEM_05,150,2,36,1
2026-08-22,ITEM_06,37,5,9,2
2026-08-22,ITEM_07,62,0,15,2
2026-08-22,ITEM_08,75,2,18,2
2026-08-23,ITEM_01,212,1,51,1
2026-08-23,ITEM_02,100,1,24,2
2026-08-23,ITEM_03,87,2,21,2
2026-08-23,ITEM_04,125,1,30,1
2026-08-23,ITEM_05,150,3,36,1
2026-08-23,ITEM_06,37,3,9,2
2026-08-23,ITEM_07,62,2,15,2
2026-08-23,ITEM_08,75,5,18,2
2026-08-24,ITEM_01,212,5,51,1
2026-08-24,ITEM_02,100,1,24,2
2026-08-24,ITEM_03,87,1,21,2
2026-08-24,ITEM_04,125,2,30,1
2026-08-24,ITEM_05,150,0,36,1
2026-08-24,ITEM_06,37,2,9,2
2026-08-24,ITEM_07,62,2,15,2
2026-08-24,ITEM_08,75,4,18,2
2026-08-25,ITEM_01,212,2,51,1
2026-08-25,ITEM_02,100,2,24,2
2026-08-25,ITEM_03,87,7,21,2
2026-08-25,ITEM_04,125,4,30,1
2026-08-25,ITEM_05,150,1,36,1
2026-08-25,ITEM_06,37,1,9,2
2026-08-25,ITEM_07,62,5,15,2
2026-08-25,ITEM_08,75,0,18,2
2026-08-26,ITEM_01,212,3,51,1
2026-08-26,ITEM_02,100,0,24,2
2026-08-26,ITEM_03,87,3,21,2
2026-08-26,ITEM_04,125,3,30,1
2026-08-26,ITEM_05,150,1,36,1
2026-08-26,ITEM_06,37,2,9,2
2026-08-26,ITEM_07,62,2,15,2
2026-08-26,ITEM_08,75,0,18,2
2026-08-27,ITEM_01,212,18,51,1
2026-08-27,ITEM_02,100,6,24,2
2026-08-27,ITEM_03,87,4,21,2
2026-08-27,ITEM_04,125,1,30,1
2026-08-27,ITEM_05,150,2,36,1
2026-08-27,ITEM_06,37,1,9,2
2026-08-27,ITEM_07,62,3,15,2
2026-08-27,ITEM_08,75,3,18,2
2026-08-28,ITEM_01,212,0,51,1
2026-08-28,ITEM_02,100,0,24,2
2026-08-28,ITEM_03,87,1,21,2
2026-08-28,ITEM_04,125,1,30,1
2026-08-28,ITEM_05,150,2,36,1
2026-08-28,ITEM_06,37,3,9,2
2026-08-28,ITEM_07,62,2,15,2
2026-08-28,ITEM_08,75,1,18,2
2026-08-29,ITEM_01,212,3,51,1
2026-08-29,ITEM_02,100,3,24,2
2026-08-29,ITEM_03,87,2,21,2
2026-08-29,ITEM_04,125,1,30,1
2026-08-29,ITEM_05,150,1,36,1
2026-08-29,ITEM_06,37,1,9,2
2026-08-29,ITEM_07,62,3,15,2
2026-08-29,ITEM_08,75,0,18,2
2026-08-30,ITEM_01,212,0,51,1
2026-08-30,ITEM_02,100,0,24,2
2026-08-30,ITEM_03,87,0,21,2
2026-08-30,ITEM_04,125,4,30,1
2026-08-30,ITEM_05,150,2,36,1
2026-08-30,ITEM_06,37,2,9,2
2026-08-30,ITEM_07,62,4,15,2
2026-08-30,ITEM_08,75,0,18,2
2026-08-31,ITEM_01,212,3,51,1
2026-08-31,ITEM_02,100,2,24,2
2026-08-31,ITEM_03,87,3,21,2
2026-08-31,ITEM_04,125,1,30,1
2026-08-31,ITEM_05,150,2,36,1
2026-08-31,ITEM_06,37,1,9,2
2026-08-31,ITEM_07,62,4,15,2
2026-08-31,ITEM_08,75,0,18,2
